elevation_axis,g_plot
-69.72183588317108,-24.356290985851842
-69.97218358831711,-24.684741499612493
-70.22253129346313,-25.04214222209963
-70.47287899860919,-25.428302385830683
-70.72322670375522,-25.8431164090159
-70.97357440890124,-26.28656486739112
-71.2239221140473,-26.758716523754458
-71.47426981919332,-27.2597314403532
-71.72461752433935,-27.78986521172388
-71.9749652294854,-28.349474361861652
-72.22531293463143,-28.939022945593027
-72.47566063977746,-29.559090372758156
-72.72600834492351,-30.210380423539725
-72.97635605006954,-30.893731324400584
-73.22670375521557,-31.61012657382974
-73.47705146036162,-32.360705890530134
-73.72739916550765,-33.14677511140909
-73.97774687065368,-33.96981293641152
-74.22809457579973,-34.831470836075354
-74.47844228094576,-35.73355975200351
-74.72878998609178,-36.67801265512468
-74.97913769123784,-37.666804263613116
-75.22948539638386,-38.70179605462584
-75.47983310152989,-39.78445256816445
-75.73018080667595,-40.91533860222306
-75.98052851182197,-42.09324991008364
-76.230876216968,-43.31375022967238
-76.48122392211405,-44.566806109018415
-76.73157162726008,-45.83322809411616
-76.98191933240611,-47.080039405003824
-77.23226703755216,-48.256302570698274
-77.48261474269819,-49.293794521881324
-77.73296244784422,-50.1193129745642
-77.98331015299027,-50.68052772988771
-78.2336578581363,-50.97159827687936
-78.48400556328232,-51.03628033831503
-78.73435326842838,-50.94543916413092
-78.9847009735744,-50.76949035772209
-79.23504867872043,-50.562980102544934
-79.48539638386649,-50.36201495154083
-79.73574408901251,-50.1878900222033
-79.98609179415854,-50.05182499540757
-80.2364394993046,-49.95878670200903
-80.48678720445062,-49.910025101497084
-80.73713490959665,-49.9047746605082
-80.9874826147427,-49.94137461799065
